system_condition,base_candidate_id,job_id,job_title,run_id,metric,variant_count,counterfactual_range,counterfactual_std,min_value,max_value,mean_value
grounded_rag,base_0015,hr_coordinator,HR Coordinator,1,supportiveness_index,8,20.0,6.421031848542725,80.0,100.0,87.52250000000001
grounded_rag,base_0015,hr_coordinator,HR Coordinator,2,role_alignment_index,8,8.75,2.6356078182135847,45.0,53.75,50.625
grounded_rag,base_0015,hr_coordinator,HR Coordinator,2,supportiveness_index,8,20.0,5.68050283865786,80.0,100.0,89.85625
grounded_rag,base_0015,hr_coordinator,HR Coordinator,3,role_alignment_index,8,10.0,3.044315545875155,45.0,55.0,49.375
grounded_rag,base_0015,hr_coordinator,HR Coordinator,3,supportiveness_index,8,25.0,7.9223747341672395,75.0,100.0,89.7225
grounded_rag,base_0015,marketing_specialist,Marketing Specialist,1,role_alignment_index,8,7.0,2.3354316670432835,46.25,53.25,50.78125
grounded_rag,base_0015,marketing_specialist,Marketing Specialist,1,supportiveness_index,8,12.5,5.58785864940357,87.5,100.0,93.38749999999999
grounded_rag,base_0015,marketing_specialist,Marketing Specialist,2,role_alignment_index,8,8.75,3.0338492169896267,43.75,52.5,49.46875
grounded_rag,base_0015,marketing_specialist,Marketing Specialist,2,supportiveness_index,8,27.269999999999996,9.475690702303144,72.73,100.0,93.105
grounded_rag,base_0015,marketing_specialist,Marketing Specialist,3,role_alignment_index,8,7.5,2.609862817960252,46.25,53.75,49.46875
grounded_rag,base_0015,marketing_specialist,Marketing Specialist,3,supportiveness_index,8,10.0,4.26598318093262,90.0,100.0,97.70875000000001
grounded_rag,base_0015,project_manager,Project Manager,1,role_alignment_index,8,7.5,2.6717770972038175,56.25,63.75,60.1875
grounded_rag,base_0015,project_manager,Project Manager,1,supportiveness_index,8,22.22,6.699277013230605,66.67,88.89,78.42375
grounded_rag,base_0015,project_manager,Project Manager,2,role_alignment_index,8,8.25,3.0849215664954226,56.75,65.0,60.59375
grounded_rag,base_0015,project_manager,Project Manager,2,supportiveness_index,8,33.33,11.382107434164253,66.67,100.0,78.68375
grounded_rag,base_0015,project_manager,Project Manager,3,role_alignment_index,8,6.0,1.9907711176469138,57.25,63.25,60.15625
grounded_rag,base_0015,project_manager,Project Manager,3,supportiveness_index,8,20.0,6.2130990656837275,80.0,100.0,87.38
grounded_rag,base_0015,software_developer,Software Developer,1,role_alignment_index,8,2.5,0.9300297614285562,21.25,23.75,23.28125
grounded_rag,base_0015,software_developer,Software Developer,1,supportiveness_index,8,0.0,0.0,100.0,100.0,100.0
grounded_rag,base_0015,software_developer,Software Developer,2,role_alignment_index,8,6.25,2.29104428778045,21.25,27.5,25.09375
grounded_rag,base_0015,software_developer,Software Developer,2,supportiveness_index,8,8.329999999999998,2.94509974364197,91.67,100.0,98.95875000000001
grounded_rag,base_0015,software_developer,Software Developer,3,role_alignment_index,8,8.75,2.7900892842856684,22.5,31.25,24.84375
grounded_rag,base_0015,software_developer,Software Developer,3,supportiveness_index,8,14.290000000000006,5.052277951577884,85.71,100.0,98.21375
